10,2.3956E-4,1.9954E-4,2.0446E-4,2.2694E-4
100,1.2763E-4,2.9363E-4,1.2386E-4,4.608E-5
1000,0.00338358,0.005157559,7.6187E-4,5.1619E-4
10000,0.036804816,0.121515968,0.00228704,9.2121E-4
100000,1.338489501,10.987977061,0.014692798,0.0059663
